663821,s948047
663821,s34945401
663821,s84097505
663821,s79213851
663821,s87544655
663821,s125969381
663821,s18063013
663821,s60767065
663821,s739870792
663821,s119437608
663821,s374681251
663821,s623093882
663821,s725274
663821,s128099517
663821,s3102130
663821,s95978792
663821,s3134033
663821,s75072795
663821,s95938334
663821,s15546830
663821,s2120967
663821,s61292006
663821,s94652218
663821,s4928709
663821,s141939687
663821,s122440564
663821,s83753452
663821,s492924412
663821,s100063586
663821,s126318307
663821,s71217501
663821,s3098840
663821,s863103
663821,s819736552
663821,s772603752
663821,s541223312
663821,s380709491
663821,s66221584
663821,s121530352
663821,s62720329
663821,s99396898
663821,s70355583
663821,s79044232
663821,s850423
663821,s66642650
663821,s119966038
663821,s134527930
663821,s378751241
663821,s7561772
663821,s3157688
663821,s405549412
663821,s66609426
663821,s482990352
663821,s127031683
663821,s3973902
663821,s5317041
663821,s903466
663821,s18181613
663821,s89458301
663821,s71886591
663821,s84575503
663821,s74578093
663821,s383683641
663821,s69000543
663821,s1137255
663821,s68515338
663821,s35946821
663821,s77377653
663821,s7868648
663821,s921875
663821,s61424044
663821,s132194662
663821,s3252251
663821,s132026590
663821,s104791420
663821,s78915850
663821,s139470659
663821,s101640959
663821,s696429242
663821,s65441972
663821,s74173002
663821,s134605935
663821,s73941787
663821,s78232944
663821,s401053382
663821,s532915
663821,s106883606
663821,s377386561
663821,s481487702
663821,s133099596
663821,s3963789
663821,s97313252
663821,s78098991
663821,s134527362
663821,s114286682
663821,s86541429
663821,s3976601
663821,s3787855
663821,s120737440
663821,s125987687
1138437,s15218972
1138437,s2754456
1138437,s3155135
1138437,s73949552
1138437,s351990391
1138437,s127338613
1138437,s128878464
1138437,s3155488
1138437,s492150022
1138437,s70820770
1138437,s505204262
1138437,s603140762
1138437,s68097787
1138437,s93477530
1138437,s116944266
1138437,s17506060
1138437,s3155471
1138437,s74494858
1138437,s3016968
1138437,s88796267
1138437,s71788159
1138437,s102400506
1138437,s35357851
1138437,s126011307
1138437,s64507626
1138437,s463782712
1138437,s2518361
1138437,s1175620
1138437,s68414397
1138437,s110008540
1138437,s3643263
1138437,s3100596
1138437,s75337327
1138437,s7706093
1138437,s3157624
1138437,s1574150
1138437,s124262674
1138437,s516396522
1138437,s543575302
1138437,s570650
1138437,s70274246
1138437,s1067076
1138437,s88003859
1138437,s133582024
1138437,s785176
1138437,s95292396
1138437,s402893162
1138437,s80446158
1138437,s356779351
1138437,s125756472
1138437,s599991
1138437,s3152603
1138437,s3099086
1138437,s3089501
1138437,s522178342
1138437,s395728132
1138437,s93477524
1138437,s139657281
1138437,s3127387
1138437,s3089502
1138437,s798382542
1138437,s65366346
1138437,s102420490
1138437,s1175615
1138437,s89158299
1138437,s548365
1138437,s3614124
1138437,s7818900
1138437,s133931370
1138437,s503114772
1138437,s112076884
1138437,s541223312
1138437,s464345902
1138437,s92213556
1138437,s80164460
1138437,s3102130
1138437,s376480961
1138437,s125983479
1138437,s8163761
1138437,s58371941
1138437,s350043571
1138437,s137238844
1138437,s14495791
1138437,s501223572
1138437,s572881
1138437,s695870892
1138437,s63480992
1138437,s620156052
1138437,s97081744
1138437,s2043943
1138437,s472898512
1138437,s883648
1138437,s266039
1138437,s6435782
1138437,s758439
1138437,s130852382
1138437,s881563
1138437,s118187946
1138437,s134527358
1138437,s462630402
1267440,s2307303
1267440,s870158192
1267440,s65322796
1267440,s9440536
1267440,s61602244
1267440,s716509072
1267440,s6113111
1267440,s425530702
1267440,s93009836
1267440,s1151624
1267440,s70893460
1267440,s662879
1267440,s77908596
1267440,s40816151
1267440,s694256922
1267440,s624640052
1267440,s1151614
1267440,s117728340
1267440,s61043347
1267440,s6715840
1267440,s92011220
1267440,s73164386
1267440,s3866060
1267440,s145581122
1267440,s124600306
1267440,s106310950
1267440,s12945238
1267440,s2204078
1267440,s676577672
1267440,s3839820
1267440,s137603179
1267440,s7009404
1267440,s138126947
1267440,s462448692
1267440,s524903592
1267440,s648562702
1267440,s79538748
1267440,s3837470
1267440,s522321382
1267440,s1100395
1267440,s96468152
1267440,s5235382
1267440,s492348772
1267440,s70876820
1267440,s598970452
1267440,s145581114
1267440,s426976942
1267440,s3765260
1267440,s524903552
1267440,s77911656
1267440,s460379542
1267440,s591484612
1267440,s10496881
1267440,s6591578
1267440,s2129681
1267440,s84195535
1267440,s13175864
1267440,s740289
1267440,s847839602
1267440,s116783786
1267440,s66890890
1267440,s90592723
1267440,s484637012
1267440,s61424045
1267440,s6808623
1267440,s3819914
1267440,s498469942
1267440,s3785268
1267440,s576523042
1267440,s74569228
1267440,s870947
1267440,s4315684
1267440,s132438128
1267440,s40067701
1267440,s363834651
1267440,s101250806
1267440,s70134645
1267440,s1151615
1267440,s102567076
1267440,s682460102
1267440,s3201976
1267440,s60936238
1267440,s78551135
1267440,s94311560
1267440,s69601419
1267440,s25237161
1267440,s620352922
1267440,s61569723
1267440,s467064822
1267440,s7408241
1267440,s384103781
1267440,s3754112
1267440,s671026302
1267440,s65690449
1267440,s65087278
1267440,s374222191
1267440,s88987063
1267440,s40067721
1267440,s620353002
1267440,s5935533
1861248,s89031653
1861248,s126772767
1861248,s370862821
1861248,s17490403
1861248,s89031641
1861248,s559269712
1861248,s119368280
1861248,s464614782
1861248,s370862911
1861248,s63104240
1861248,s585063232
1861248,s63104230
1861248,s132937454
1861248,s68945548
1861248,s75353826
1861248,s365936471
1861248,s17545210
1861248,s489527872
1861248,s66657808
1861248,s100498088
1861248,s115631012
1861248,s89031639
1861248,s559269682
1861248,s17490406
1861248,s71966538
1861248,s74537515
1861248,s365935951
1861248,s129387018
1861248,s128521461
1861248,s75353817
1861248,s17545203
1861248,s398304322
1861248,s97057888
1861248,s464614862
1861248,s70707532
1861248,s119368284
1861248,s559269702
1861248,s414838122
1861248,s481339402
1861248,s15555008
1861248,s68945536
1861248,s95683306
1861248,s63328579
1861248,s71966549
1861248,s12239978
1861248,s132937448
1861248,s419910692
1861248,s10245068
1861248,s138226067
1861248,s12239970
1861248,s120026876
1861248,s414838172
1861248,s72717408
1861248,s63104239
1861248,s408721652
1861248,s89031635
1861248,s120525430
1861248,s115631014
1861248,s100328666
1861248,s66657821
1861248,s62812946
1861248,s13789076
1861248,s2423948
1861248,s475164552
1861248,s115631016
1861248,s408721642
1861248,s75353815
1861248,s365936581
1861248,s414838112
1861248,s17545197
1861248,s68175307
1861248,s75353818
1861248,s119368282
1861248,s101903549
1861248,s115631028
1861248,s112342328
1861248,s3591863
1861248,s365936001
1861248,s106095114
1861248,s414838212
1861248,s464614822
1861248,s365936031
1861248,s13789079
1861248,s552360832
1861248,s440453602
1861248,s129387044
1861248,s100498086
1861248,s414838102
1861248,s131069774
1861248,s14579018
1861248,s72717405
1861248,s66657809
1861248,s100498096
1861248,s543127122
1861248,s75353816
1861248,s112342308
1861248,s370862941
1861248,s100328650
1861248,s370862971
1861248,s17545198
2020736,s422201692
2020736,s796825252
2020736,s94087868
2020736,s63480987
2020736,s70798620
2020736,s5647875
2020736,s114393902
2020736,s794751
2020736,s4762943
2020736,s767774612
2020736,s953401722
2020736,s907402
2020736,s5624071
2020736,s532968292
2020736,s3114331
2020736,s4762941
2020736,s70780754
2020736,s6305084
2020736,s135987936
2020736,s3157464
2020736,s56293961
2020736,s3056960
2020736,s2168819
2020736,s4188437
2020736,s1084418292
2020736,s550165412
2020736,s89076699
2020736,s2252935
2020736,s411109542
2020736,s61207502
2020736,s365067
2020736,s132629132
2020736,s7572045
2020736,s796307872
2020736,s2202835
2020736,s364221261
2020736,s94450814
2020736,s2271563
2020736,s1143248
2020736,s142749626
2020736,s61033534
2020736,s1167927
2020736,s77834704
2020736,s94450808
2020736,s16394118
2020736,s142749612
2020736,s576431
2020736,s5403408
2020736,s566287
2020736,s110577656
2020736,s124922782
2020736,s540957
2020736,s14172344
2020736,s111780782
2020736,s3664981
2020736,s69125495
2020736,s457266382
2020736,s79587580
2020736,s142749624
2020736,s727604702
2020736,s455225362
2020736,s136802580
2020736,s72064754
2020736,s12209331
2020736,s72059802
2020736,s811910272
2020736,s135253734
2020736,s3822465
2020736,s66441179
2020736,s71828725
2020736,s638407
2020736,s1163752
2020736,s811910232
2020736,s526544722
2020736,s395273652
2020736,s138547415
2020736,s539620
2020736,s356768051
2020736,s4762936
2020736,s77856796
2020736,s502755302
2020736,s413431212
2020736,s2550607
2020736,s142138729
2020736,s2184743
2020736,s103525502
2020736,s550518
2020736,s2932961
2020736,s484233532
2020736,s4282296
2020736,s103381088
2020736,s4762935
2020736,s1574192
2020736,s7674865
2020736,s503260402
2020736,s781604402
2020736,s4132636
2020736,s142138725
2020736,s1138329
2020736,s683008302
2135818,s136427084
2135818,s74007547
2135818,s75765082
2135818,s102360952
2135818,s2156629
2135818,s63466656
2135818,s94652218
2135818,s69355832
2135818,s3355760
2135818,s945217
2135818,s1152042
2135818,s3766585
2135818,s921901
2135818,s1151537
2135818,s11531184
2135818,s12206933
2135818,s14737952
2135818,s902310
2135818,s109176426
2135818,s78670918
2135818,s887617162
2135818,s62295514
2135818,s859059
2135818,s133939556
2135818,s107811124
2135818,s75203157
2135818,s389852291
2135818,s32403801
2135818,s1151539
2135818,s72665258
2135818,s136802580
2135818,s16711116
2135818,s1039342
2135818,s3824097
2135818,s107329230
2135818,s92097672
2135818,s140182703
2135818,s110823952
2135818,s994228
2135818,s78415067
2135818,s883640
2135818,s3522084
2135818,s132196470
2135818,s70322130
2135818,s65418697
2135818,s6722112
2135818,s119437608
2135818,s984872
2135818,s98549308
2135818,s7710249
2135818,s2448500
2135818,s78415053
2135818,s63466044
2135818,s61434801
2135818,s114969628
2135818,s80808394
2135818,s4197451
2135818,s929222
2135818,s559249432
2135818,s4197459
2135818,s69000458
2135818,s1253523
2135818,s85909181
2135818,s99228820
2135818,s7132026
2135818,s86616397
2135818,s18544481
2135818,s4125585
2135818,s137307372
2135818,s75960205
2135818,s82917990
2135818,s14233889
2135818,s2414203
2135818,s6600680
2135818,s16322832
2135818,s4193685
2135818,s412411482
2135818,s81373602
2135818,s79257259
2135818,s2305641
2135818,s410006652
2135818,s11332911
2135818,s2305654
2135818,s6510686
2135818,s3765201
2135818,s3766588
2135818,s22750211
2135818,s9440519
2135818,s102978132
2135818,s382233931
2135818,s14598249
2135818,s103865704
2135818,s2577775
2135818,s670876
2135818,s138547415
2135818,s72760041
2135818,s20517171
2135818,s3568051
2135818,s974612522
2135818,s2766595
2319136,s119962200
2319136,s120923634
2319136,s96463772
2319136,s109176426
2319136,s124186262
2319136,s510287882
2319136,s132195586
2319136,s114000564
2319136,s3599672
2319136,s3621752
2319136,s70160104
2319136,s135373118
2319136,s120465194
2319136,s119434512
2319136,s97998552
2319136,s353370611
2319136,s73133570
2319136,s111980176
2319136,s4588779
2319136,s102599892
2319136,s16638433
2319136,s71036241
2319136,s68175449
2319136,s73510206
2319136,s505204262
2319136,s880940
2319136,s86116271
2319136,s86835023
2319136,s68952835
2319136,s375990201
2319136,s130416860
2319136,s398655522
2319136,s78525325
2319136,s118807484
2319136,s69112424
2319136,s93820358
2319136,s117726808
2319136,s2121813
2319136,s117627754
2319136,s137311004
2319136,s5134165
2319136,s66390792
2319136,s13093471
2319136,s12206946
2319136,s5294635
2319136,s3851861
2319136,s11099998
2319136,s69463252
2319136,s497206322
2319136,s127248321
2319136,s68925040
2319136,s33993921
2319136,s76895654
2319136,s117692656
2319136,s491032622
2319136,s475164212
2319136,s122437314
2319136,s117726864
2319136,s353370641
2319136,s3117861
2319136,s2184743
2319136,s120692298
2319136,s4231436
2319136,s111779160
2319136,s131449230
2319136,s103549360
2319136,s38206341
2319136,s82265296
2319136,s109169054
2319136,s80870182
2319136,s119875434
2319136,s107973004
2319136,s79790060
2319136,s99112842
2319136,s98702638
2319136,s141822553
2319136,s7238408
2319136,s58786641
2319136,s144962554
2319136,s138108467
2319136,s107329230
2319136,s62448304
2319136,s85793225
2319136,s112077064
2319136,s15024608
2319136,s78195293
2319136,s94901972
2319136,s105857706
2319136,s3104873
2319136,s16501727
2319136,s118995008
2319136,s94722172
2319136,s372985941
2319136,s121785260
2319136,s128546345
2319136,s506213382
2319136,s74596893
2319136,s598600342
2319136,s92065240
2319136,s397113302
2412569,s116245180
2412569,s136127850
2412569,s102400506
2412569,s133792972
2412569,s116245190
2412569,s465497022
2412569,s119420832
2412569,s375689871
2412569,s431467532
2412569,s14177436
2412569,s522622402
2412569,s135191514
2412569,s414838212
2412569,s481416332
2412569,s441818902
2412569,s481339432
2412569,s458531462
2412569,s461704132
2412569,s502746922
2412569,s528684731
2412569,s509616162
2412569,s2838140
2412569,s481510382
2412569,s526044612
2412569,s380684541
2412569,s518482302
2412569,s408868832
2412569,s497415082
2412569,s125244224
2412569,s116245192
2412569,s140398635
2412569,s533609392
2412569,s375313491
2412569,s455366392
2412569,s482990352
2412569,s431467522
2412569,s456076072
2412569,s529272931
2412569,s426047942
2412569,s524818782
2412569,s116245182
2412569,s417556202
2412569,s107291644
2412569,s498130042
2412569,s99358978
2412569,s116245178
2412569,s530695381
2412569,s351583191
2412569,s378806591
2412569,s367501321
2412569,s135203382
2412569,s472992602
2412569,s429974992
2412569,s539496372
2412569,s413829472
2412569,s450365092
2412569,s503261812
2412569,s133165908
2412569,s356130231
2412569,s57264071
2412569,s497479322
2412569,s116245176
2412569,s116245186
2412569,s518405482
2412569,s142328215
2412569,s481488362
2412569,s475164212
2412569,s505204262
2412569,s429975012
2412569,s429975082
2412569,s481510342
2412569,s136262878
2412569,s440248322
2412569,s463936612
2412569,s479801712
2412569,s511840232
2412569,s415278692
2412569,s69962764
2412569,s520827442
2412569,s141939579
2412569,s93781202
2412569,s482172172
2412569,s357426771
2412569,s538113022
2412569,s373745991
2412569,s431467462
2412569,s456379902
2412569,s501692212
2412569,s513579862
2412569,s457302112
2412569,s501692222
2412569,s139470659
2412569,s498249082
2412569,s375050091
2412569,s101326458
2412569,s498218402
2412569,s463026312
2412569,s482708722
2412569,s493156062
2412569,s415278852
2460684,s513738
2460684,s74741295
2460684,s77235296
2460684,s69018826
2460684,s68945626
2460684,s537271932
2460684,s5323837
2460684,s74347306
2460684,s15780056
2460684,s428745152
2460684,s69000543
2460684,s355184071
2460684,s4299690
2460684,s74347301
2460684,s141105573
2460684,s137893709
2460684,s30144571
2460684,s135373112
2460684,s139876149
2460684,s13359822
2460684,s16918642
2460684,s6123477
2460684,s884025
2460684,s917717
2460684,s514917352
2460684,s2417394
2460684,s2535353
2460684,s924482
2460684,s2309422
2460684,s16565398
2460684,s556442142
2460684,s109700482
2460684,s10242826
2460684,s3104591
2460684,s85284596
2460684,s460325432
2460684,s8042938
2460684,s1101427
2460684,s84797055
2460684,s135373124
2460684,s512665762
2460684,s133583416
2460684,s80449442
2460684,s10302369
2460684,s69743226
2460684,s88998697
2460684,s411446262
2460684,s496911822
2460684,s1175777
2460684,s4288413
2460684,s488908102
2460684,s88901389
2460684,s395273652
2460684,s56890351
2460684,s78540366
2460684,s128099517
2460684,s2889906
2460684,s512812712
2460684,s10285017
2460684,s562764502
2460684,s559433712
2460684,s7179888
2460684,s10114382
2460684,s109176426
2460684,s555959822
2460684,s483074992
2460684,s350055581
2460684,s135373118
2460684,s128956410
2460684,s917719
2460684,s68513610
2460684,s65554277
2460684,s13131689
2460684,s111785432
2460684,s2185787
2460684,s6043248
2460684,s132031432
2460684,s572358832
2460684,s136142014
2460684,s10114381
2460684,s739870792
2460684,s513166232
2460684,s37618361
2460684,s586961162
2460684,s128956378
2460684,s927924
2460684,s78540362
2460684,s2435115
2460684,s13949551
2460684,s62166912
2460684,s7225639
2460684,s515170252
2460684,s141339841
2460684,s408523532
2460684,s69006961
2460684,s7544438
2460684,s62269172
2460684,s3177037
2460684,s13025826
2460684,s141105569
2584297,s10762532
2584297,s387447411
2584297,s452224802
2584297,s65003962
2584297,s880413502
2584297,s699444762
2584297,s934032402
2584297,s3100444
2584297,s5107442
2584297,s971288922
2584297,s3120617
2584297,s670541982
2584297,s3148068
2584297,s1145131
2584297,s2295369
2584297,s134086664
2584297,s460141582
2584297,s574655072
2584297,s845209962
2584297,s823638592
2584297,s5937861
2584297,s457686912
2584297,s2292979
2584297,s65418555
2584297,s358440491
2584297,s103847132
2584297,s679580242
2584297,s751138142
2584297,s496627952
2584297,s847225
2584297,s61872106
2584297,s12493507
2584297,s64746187
2584297,s14232493
2584297,s62953958
2584297,s80318346
2584297,s17530544
2584297,s7674891
2584297,s14232494
2584297,s12744083
2584297,s934032362
2584297,s3823114
2584297,s412535412
2584297,s880413542
2584297,s574674452
2584297,s3583673
2584297,s474289982
2584297,s10774608
2584297,s432739132
2584297,s108673648
2584297,s104190048
2584297,s541399
2584297,s127477977
2584297,s5078810
2584297,s64448999
2584297,s95529098
2584297,s346701041
2584297,s127477973
2584297,s677208
2584297,s916216442
2584297,s916386232
2584297,s2303728
2584297,s66025020
2584297,s98067676
2584297,s982602
2584297,s18063013
2584297,s77046390
2584297,s71966847
2584297,s109703514
2584297,s85985275
2584297,s751138152
2584297,s934032352
2584297,s69001869
2584297,s3117869
2584297,s599021442
2584297,s4671202
2584297,s792870592
2584297,s577855462
2584297,s60891310
2584297,s5616354
2584297,s3051578
2584297,s880413482
2584297,s916216452
2584297,s2577132
2584297,s885615812
2584297,s564117422
2584297,s16030615
2584297,s788825
2584297,s14232486
2584297,s5305187
2584297,s694220122
2584297,s574674392
2584297,s916216482
2584297,s3960972
2584297,s98067644
2584297,s564476452
2584297,s934032342
2584297,s86182187
2584297,s143981424
2584297,s5305190
2813353,s576475752
2813353,s741602742
2813353,s4315382
2813353,s363657201
2813353,s755383602
2813353,s641978842
2813353,s775726912
2813353,s13191327
2813353,s13705227
2813353,s4124645
2813353,s661508302
2813353,s641978802
2813353,s641978882
2813353,s748927182
2813353,s70346707
2813353,s779423872
2813353,s654282262
2813353,s363657141
2813353,s384071181
2813353,s812351152
2813353,s775692912
2813353,s384071241
2813353,s120808368
2813353,s363657111
2813353,s748927152
2813353,s707442792
2813353,s661508322
2813353,s4124648
2813353,s110956526
2813353,s641978792
2813353,s384053091
2813353,s775692922
2813353,s532452972
2813353,s120808382
2813353,s532452982
2813353,s701760992
2813353,s138684473
2813353,s775726892
2813353,s474415562
2813353,s4315310
2813353,s384071191
2813353,s70346708
2813353,s363657131
2813353,s64649758
2813353,s378386531
2813353,s140787083
2813353,s576475762
2813353,s378386471
2813353,s755383682
2813353,s116958864
2813353,s66413294
2813353,s812351222
2813353,s763450382
2813353,s120808366
2813353,s13191325
2813353,s661508332
2813353,s384053141
2813353,s796292562
2813353,s775726932
2813353,s641978812
2813353,s775692932
2813353,s378386491
2813353,s13705231
2813353,s802726742
2813353,s779423852
2813353,s457602412
2813353,s812351202
2813353,s812351282
2813353,s66413299
2813353,s812351232
2813353,s140787063
2813353,s93383114
2813353,s701760892
2813353,s74307837
2813353,s620298362
2813353,s74307823
2813353,s532452962
2813353,s576475842
2813353,s64649753
2813353,s74307830
2813353,s68100084
2813353,s812351162
2813353,s755383612
2813353,s748927202
2813353,s64649755
2813353,s140787081
2813353,s378386511
2813353,s384071261
2813353,s66506871
2813353,s775726882
2813353,s775692942
2813353,s74307828
2813353,s13705230
2813353,s93383116
2813353,s139831129
2813353,s13191329
2813353,s138684467
2813353,s732002872
2813353,s121931266
2813353,s741602802
3115554,s513308332
3115554,s122440564
3115554,s5105087
3115554,s4506819
3115554,s7410817
3115554,s113366534
3115554,s84791743
3115554,s3016114
3115554,s142144213
3115554,s357502961
3115554,s139470659
3115554,s3593330
3115554,s105960912
3115554,s137740111
3115554,s129633750
3115554,s85963521
3115554,s70093477
3115554,s447098092
3115554,s1097843
3115554,s3196931
3115554,s469283072
3115554,s69879250
3115554,s67596614
3115554,s35407931
3115554,s107233568
3115554,s121121260
3115554,s121178776
3115554,s137740109
3115554,s59548051
3115554,s97296276
3115554,s1166323
3115554,s142253723
3115554,s392355262
3115554,s5835727
3115554,s459661302
3115554,s142704144
3115554,s118627744
3115554,s4677403
